X	Y	surface	subsurface	Depth
-19	0	3.739009002	3.342415604	0.396593399
-18.5	0	3.564469854	3.133338478	0.431131376
-18	0	3.370905582	2.91687117	0.454034412
-17.5	0	3.166662986	2.699992941	0.466670045
-17	0	2.961601235	2.489019393	0.472581841
-16.5	0	2.766540713	2.295561911	0.470978802
-16	0	2.576385561	2.110797787	0.465587774
-15.5	0	2.38825611	1.937274104	0.450982006
-15	0	2.202721714	1.778665626	0.424056088
-14.5	0	2.021116695	1.625033613	0.396083082
-14	0	1.84529496	1.469409963	0.375884997
-13.5	0	1.680444443	1.304042515	0.376401927
-13	0	1.52432996	1.138321071	0.386008889
-12.5	0	1.373049293	0.976570914	0.396478378
-12	0	1.225471401	0.819303339	0.406168062
-11.5	0	1.083214817	0.667968476	0.41524634
-11	0	0.947368434	0.524268236	0.423100199
-10.5	0	0.820194039	0.390550739	0.4296433
-10	0	0.706903512	0.271852216	0.435051296
-9.5	0	0.607871613	0.165906889	0.441964724
-9	0	0.517847295	0.063526689	0.454320606
-8.5	0	0.436232375	-0.025449333	0.461681708
-8	0	0.364339789	-0.066666358	0.431006147
-7.5	0	0.300643571	-0.09333031	0.393973881
-7	0	0.245235493	-0.122835337	0.36807083
-6.5	0	0.207208097	-0.154860094	0.362068191
-6	0	0.18354959	-0.188852926	0.372402516
-5.5	0	0.164918007	-0.223699079	0.388617086
-5	0	0.147599536	-0.260230641	0.407830178
-4.5	0	0.130337874	-0.297889523	0.428227397
-4	0	0.112679819	-0.33296625	0.445646069
-3.5	0	0.096499893	-0.34263412	0.439134014
-3	0	0.081007301	-0.339342969	0.420350271
-2.5	0	0.06546398	-0.332160459	0.397624439
-2	0	0.049460852	-0.32416319	0.373624042
-1.5	0	0.032005044	-0.320379992	0.352385036
-1	0	0.013131267	-0.322512574	0.335643841
-0.5	0	-0.007739389	-0.332194696	0.324455307
0	0	-0.012781033	-0.254141249	0.241360216
0.5	0	-0.051007994	-0.228055424	0.17704743
1	0	-0.088008448	-0.238713338	0.15070489
1.5	0	-0.117741241	-0.244323205	0.126581964
2	0	-0.136688264	-0.241215871	0.104527607
2.5	0	-0.142239629	-0.2267216	0.084481971
3	0	-0.130564105	-0.198373104	0.067808998
3.5	0	-0.104880872	-0.158717578	0.053836706
4	0	-0.067134149	-0.114699566	0.047565417
4.5	0	-0.022025614	-0.081283877	0.059258263
5	0	0.026330773	-0.063699183	0.090029956
5.5	0	0.077918171	-0.050769591	0.128687762
6	0	0.131352877	-0.036998403	0.16835128
6.5	0	0.185450324	-0.021100239	0.206550563
7	0	0.238713726	-0.003601071	0.242314797
7.5	0	0.291210541	0.016221796	0.274988745
8	0	0.345549317	0.040494879	0.305054438
8.5	0	0.39593619	0.065016138	0.330920052
9	0	0.418800031	0.062908791	0.35589124
9.5	0	0.474004483	0.100624236	0.373380247
10	0	0.532454552	0.145943126	0.386511426
10.5	0	0.591523831	0.195433006	0.396090825
11	0	0.652172369	0.249678268	0.402494101
11.5	0	0.715739471	0.310197184	0.405542287
12	0	0.780298198	0.374042318	0.40625588
12.5	0	0.84204747	0.437499439	0.404548031
13	0	0.903658941	0.501326983	0.402331958
13.5	0	0.962374021	0.563613461	0.398760561
14	0	1.024127379	0.630566544	0.393560835
14.5	0	1.086965545	0.697530763	0.389434782
15	0	1.149372904	0.764390972	0.384981932
15.5	0	1.208029771	0.825947118	0.382082653
16	0	1.267743688	0.887239839	0.380503849
16.5	0	1.328450896	0.952810822	0.375640074
17	0	1.387885394	1.017041746	0.370843648
17.5	0	1.449471218	1.086599593	0.362871625
18	0	1.508316456	1.150492501	0.357823955
18.5	0	1.566502007	1.213670703	0.352831304
19	0	1.620528705	1.270805087	0.349723618
19.5	0	1.682465024	1.337229166	0.345235857
20	0	1.738523216	1.397934264	0.340588952
-30	0.5	3.475427343	3.038557897	0.436869445
-29.5	0.5	3.573967946	3.134127555	0.439840391
-29	0.5	3.669023492	3.225214091	0.443809401
-28.5	0.5	3.767904297	3.321285443	0.446618853
-28	0.5	3.866947453	3.419269671	0.447677782
-27.5	0.5	3.973371452	3.526762316	0.446609136
-27	0.5	4.069316344	3.626303465	0.443012879
-26.5	0.5	4.151162303	3.711815387	0.439346917
-26	0.5	4.239799863	3.810369651	0.429430212
-25.5	0.5	4.323200464	3.906653617	0.416546848
-25	0.5	4.401616421	4.000794584	0.400821837
-24.5	0.5	4.470827372	4.087937299	0.382890073
-24	0.5	4.53396889	4.17072162	0.36324727
-23.5	0.5	4.560964227	4.201553572	0.359410656
-23	0.5	4.551861135	4.180435095	0.37142604
-22.5	0.5	4.533136065	4.14987764	0.383258426
-22	0.5	4.504278476	4.110386007	0.393892469
-21.5	0.5	4.455490321	4.06899213	0.386498191
-21	0.5	4.384424646	4.02708353	0.357341116
-20.5	0.5	4.302720291	3.975283802	0.327436489
-20	0.5	4.20718657	3.901645261	0.305541309
-19.5	0.5	4.070120628	3.7288808	0.341239828
-19	0.5	3.914388301	3.519989651	0.39439865
-18.5	0.5	3.747591877	3.303374853	0.444217023
-18	0.5	3.555054089	3.087828681	0.467225408
-17.5	0.5	3.348130247	2.87007368	0.478056568
-17	0.5	3.142663303	2.657029452	0.485633851
-16.5	0.5	2.960436324	2.481531704	0.47890462
-16	0.5	2.776942238	2.301504822	0.475437416
-15.5	0.5	2.592801296	2.131857282	0.460944014
-15	0.5	2.409326947	1.987399303	0.421927644
-14.5	0.5	2.227765234	1.842083111	0.385682123
-14	0.5	2.049162935	1.695792612	0.353370322
-13.5	0.5	1.886709998	1.529037677	0.357672321
-13	0.5	1.729785257	1.361142713	0.368642545
-12.5	0.5	1.576646239	1.196614399	0.38003184
-12	0.5	1.427178064	1.03575468	0.391423385
-11.5	0.5	1.281245737	0.878201278	0.403044458
-11	0.5	1.14120528	0.725950957	0.415254323
-10.5	0.5	1.007585849	0.578417633	0.429168216
-10	0.5	0.889689872	0.446672869	0.443017003
-9.5	0.5	0.788080541	0.328669117	0.459411424
-9	0.5	0.693810046	0.208461657	0.485348389
-8.5	0.5	0.606770951	0.089886997	0.516883954
-8	0.5	0.529564006	0.062699555	0.466864451
-7.5	0.5	0.459834027	0.042568472	0.417265555
-7	0.5	0.396820396	0.01688435	0.379936046
-6.5	0.5	0.353820799	-0.012916288	0.366737087
-6	0.5	0.326720916	-0.045692308	0.372413224
-5.5	0.5	0.303332273	-0.080588662	0.383920934
-5	0.5	0.28268917	-0.117090918	0.399780088
-4.5	0.5	0.261099634	-0.156985182	0.418084816
-4	0.5	0.239652729	-0.19420718	0.433859909
-3.5	0.5	0.220020648	-0.212422284	0.432442932
-3	0.5	0.202362428	-0.218329218	0.420691646
-2.5	0.5	0.18574805	-0.221643445	0.407391495
-2	0.5	0.170437514	-0.227046625	0.397484139
-1.5	0.5	0.153965891	-0.242729772	0.396695662
-1	0.5	0.134875336	-0.278017317	0.412892653
-0.5	0.5	0.111104942	-0.346331695	0.457436637
0	0.5	0.08653869	-0.392855777	0.479394467
0.5	0.5	0.075230606	-0.27178506	0.347015666
1	0.5	0.05644911	-0.193847653	0.250296762
1.5	0.5	0.037496971	-0.156313315	0.193810286
2	0.5	0.025106886	-0.130060954	0.15516784
2.5	0.5	0.021824571	-0.104008635	0.125833206
3	0.5	0.032017871	-0.07222938	0.104247251
3.5	0.5	0.0541631	-0.035327586	0.089490685
4	0.5	0.087023049	0.003148907	0.083874142
4.5	0.5	0.125751973	0.034540604	0.091211369
5	0.5	0.16945483	0.058164971	0.111289859
5.5	0.5	0.215832709	0.076506122	0.139326587
6	0.5	0.259476005	0.08823577	0.171240235
6.5	0.5	0.315253941	0.112457046	0.202796895
7	0.5	0.358729226	0.124097548	0.234631678
7.5	0.5	0.408712258	0.145112694	0.263599564
8	0.5	0.461532196	0.169709065	0.291823131
8.5	0.5	0.510870434	0.195409161	0.315461273
9	0.5	0.532176536	0.191128877	0.341047659
9.5	0.5	0.586438972	0.228877881	0.357561091
10	0.5	0.640652522	0.269574528	0.371077994
10.5	0.5	0.700408933	0.31946388	0.380945053
11	0.5	0.760324978	0.372764161	0.387560818
11.5	0.5	0.82171439	0.430079512	0.391634878
12	0.5	0.884195965	0.490547015	0.39364895
12.5	0.5	0.942914448	0.548711404	0.394203044
13	0.5	1.002626559	0.609423169	0.39320339
13.5	0.5	1.059569801	0.668847345	0.390722457
14	0.5	1.118974096	0.733013402	0.385960694
14.5	0.5	1.180447663	0.797787794	0.382659869
15	0.5	1.241605175	0.862693579	0.378911596
15.5	0.5	1.301758893	0.926771038	0.374987856
16	0.5	1.360487846	0.986538097	0.373949749
16.5	0.5	1.419382743	1.054853735	0.364529008
17	0.5	1.477998019	1.11586524	0.362132778
17.5	0.5	1.53840708	1.183777758	0.354629322
18	0.5	1.595085368	1.244447508	0.35063786
18.5	0.5	1.652302244	1.306441392	0.345860852
19	0.5	1.706643372	1.364145216	0.342498156
19.5	0.5	1.764361645	1.426894096	0.337467549
20	0.5	1.821523211	1.489283324	0.332239887
-30	1	3.585833631	3.156994085	0.428839546
-29.5	1	3.671603934	3.238908174	0.432695759
-29	1	3.761457931	3.325893575	0.435564356
-28.5	1	3.853885276	3.41678697	0.437098306
-28	1	3.947551011	3.510594013	0.436956999
-27.5	1	4.040769496	3.605823	0.434946496
-27	1	4.136356319	3.705611507	0.430744812
-26.5	1	4.224057102	3.797759877	0.426297225
-26	1	4.312001517	3.895689181	0.416312335
-25.5	1	4.396910722	3.992940868	0.403969853
-25	1	4.47912878	4.089623127	0.389505653
-24.5	1	4.549962302	4.176407329	0.373554973
-24	1	4.611593935	4.252944176	0.358649759
-23.5	1	4.644123328	4.288490971	0.355632357
-23	1	4.646392065	4.281717591	0.364674474
-22.5	1	4.635815135	4.260272047	0.375543087
-22	1	4.614049834	4.22960954	0.384440295
-21.5	1	4.573866573	4.196962537	0.376904035
-21	1	4.511625848	4.160974347	0.350651501
-20.5	1	4.438281787	4.115325373	0.322956414
-20	1	4.348851805	4.0423078	0.306544006
-19.5	1	4.223170103	3.884667536	0.338502567
-19	1	4.076928587	3.686534623	0.390393964
-18.5	1	3.919721316	3.478447367	0.441273949
-18	1	3.73567446	3.273357178	0.462317282
-17.5	1	3.538618598	3.068483336	0.470135262
-17	1	3.34204782	2.868856969	0.473190851
-16.5	1	3.159369222	2.690921647	0.468447575
-16	1	2.980152493	2.519932589	0.460219904
-15.5	1	2.799821701	2.357711319	0.442110383
-15	1	2.61935084	2.208165861	0.411184978
-14.5	1	2.44085593	2.060228198	0.380627732
-14	1	2.266537096	1.90845581	0.358081286
-13.5	1	2.099974882	1.747897582	0.3520773
-13	1	1.939287537	1.582708026	0.35657951
-12.5	1	1.783891323	1.418638816	0.365252507
-12	1	1.632067271	1.25550109	0.376566181
-11.5	1	1.483089183	1.094410113	0.38867907
-11	1	1.340479619	0.938100723	0.402378896
-10.5	1	1.205919442	0.788130487	0.417788955
-10	1	1.083904389	0.649622378	0.434282011
-9.5	1	0.974456562	0.522365453	0.452091109
-9	1	0.874382356	0.402863809	0.471518548
-8.5	1	0.78354468	0.304334969	0.47920971
-8	1	0.700579389	0.244172465	0.456406924
-7.5	1	0.626826527	0.206423039	0.420403488
-7	1	0.563221151	0.173132448	0.390088703
-6.5	1	0.514296403	0.140649079	0.373647324
-6	1	0.477945486	0.107899113	0.370046373
-5.5	1	0.449065258	0.074233352	0.374831906
-5	1	0.42282926	0.03747579	0.385353471
-4.5	1	0.39702995	-0.00236477	0.39939472
-4	1	0.370289759	-0.041907647	0.412197406
-3.5	1	0.345695065	-0.071137553	0.416832618
-3	1	0.325273072	-0.087442479	0.412715551
-2.5	1	0.308342874	-0.097421745	0.40576462
-2	1	0.294310183	-0.108826651	0.403136834
-1.5	1	0.280040927	-0.130650155	0.410691083
-1	1	0.264335266	-0.16620466	0.430539926
-0.5	1	0.246492461	-0.207802198	0.454294659
0	1	0.229362119	-0.21695413	0.446316249
0.5	1	0.216350704	-0.165281728	0.381632432
1	1	0.202521046	-0.102431463	0.304952509
1.5	1	0.18969596	-0.054447517	0.244143477
2	1	0.18102106	-0.017984623	0.199005683
2.5	1	0.179654291	0.01511155	0.164542741
3	1	0.191965799	0.050947924	0.141017875
3.5	1	0.209573764	0.084433521	0.125140243
4	1	0.238115228	0.120069241	0.118045987
4.5	1	0.271424451	0.150201923	0.121222528
5	1	0.309883087	0.175891822	0.133991264
5.5	1	0.352021649	0.19815758	0.153864069
6	1	0.396104998	0.218301309	0.177803689
6.5	1	0.442456889	0.238831408	0.203625481
7	1	0.488445555	0.258381055	0.2300645
7.5	1	0.528941384	0.272921524	0.25601986
8	1	0.581924459	0.301119981	0.280804478
8.5	1	0.629909712	0.327934213	0.301975499
9	1	0.648700307	0.324528693	0.324171614
9.5	1	0.701698639	0.36201059	0.339688049
10	1	0.755458016	0.400842008	0.354616008
10.5	1	0.813903685	0.44929704	0.364606645
11	1	0.872051286	0.500310041	0.371741245
11.5	1	0.931579452	0.55495346	0.376625992
12	1	0.992193185	0.612588039	0.379605146
12.5	1	1.049012127	0.667839458	0.381172669
13	1	1.10623069	0.727618273	0.378612417
13.5	1	1.161558225	0.784301998	0.377256227
14	1	1.220266705	0.844584255	0.37568245
14.5	1	1.280385393	0.907224889	0.373160505
15	1	1.34028555	0.970190192	0.370095358
15.5	1	1.396168984	1.029952619	0.366216366
16	1	1.455596717	1.092709446	0.362887271
16.5	1	1.514300052	1.155444932	0.35885512
17	1	1.572752761	1.217024548	0.355728213
17.5	1	1.630276015	1.281405057	0.348870958
18	1	1.687201643	1.342891246	0.344310397
18.5	1	1.743668264	1.402891239	0.340777025
19	1	1.797133369	1.4606831	0.33645027
19.5	1	1.854111834	1.522860694	0.33125114
20	1	1.913206067	1.586113026	0.327093041
-30	1.5	3.692752613	3.269165111	0.423587502
-29.5	1.5	3.77295461	3.346648192	0.426306419
-29	1.5	3.857380165	3.429311465	0.428068701
-28.5	1.5	3.944773299	3.516190375	0.428582923
-28	1.5	4.033980136	3.606409629	0.427570507
-27.5	1.5	4.122160352	3.697023176	0.425137176
-27	1.5	4.215255687	3.7946798	0.420575886
-26.5	1.5	4.300738355	3.885060148	0.415678207
-26	1.5	4.388401905	3.981984919	0.406416986
-25.5	1.5	4.472159402	4.076854282	0.39530512
-25	1.5	4.551515026	4.168715755	0.382799271
-24.5	1.5	4.620812201	4.249987981	0.37082422
-24	1.5	4.67745254	4.316245983	0.361206556
-23.5	1.5	4.713921976	4.355756119	0.358165857
-23	1.5	4.727747446	4.366118542	0.361628904
-22.5	1.5	4.727176028	4.360400207	0.366775821
-22	1.5	4.710570567	4.341559369	0.369011199
-21.5	1.5	4.677430969	4.315208358	0.362222611
-21	1.5	4.624471806	4.277514695	0.346957111
-20.5	1.5	4.557230188	4.225386893	0.331843295
-20	1.5	4.470912372	4.142031328	0.328881044
-19.5	1.5	4.359704437	4.010985575	0.348718862
-19	1.5	4.225593279	3.841931053	0.383662226
-18.5	1.5	4.073772176	3.655544841	0.418227335
-18	1.5	3.907426282	3.467805098	0.439621184
-17.5	1.5	3.7282404	3.279084135	0.449156265
-17	1.5	3.540186111	3.089202083	0.450984029
-16.5	1.5	3.362372484	2.915765139	0.446607345
-16	1.5	3.187242699	2.750954754	0.436287945
-15.5	1.5	3.010361822	2.591124677	0.419237145
-15	1.5	2.833061982	2.437489359	0.395572624
-14.5	1.5	2.657781068	2.285774656	0.372006412
-14	1.5	2.484939171	2.12989664	0.355042531
-13.5	1.5	2.316964761	1.971715694	0.345249068
-13	1.5	2.152776865	1.806087851	0.346689013
-12.5	1.5	1.994069239	1.642321061	0.351748178
-12	1.5	1.84017061	1.479405817	0.360764793
-11.5	1.5	1.688226008	1.316621852	0.371604156
-11	1.5	1.543074733	1.158294688	0.384780045
-10.5	1.5	1.407012805	1.008045255	0.39896755
-10	1.5	1.280562905	0.866165723	0.414397182
-9.5	1.5	1.164366848	0.735545296	0.428821551
-9	1.5	1.058619182	0.617661493	0.440957689
-8.5	1.5	0.962161879	0.518730239	0.443431641
-8	1.5	0.874220904	0.443292647	0.430928257
-7.5	1.5	0.7965387	0.386986536	0.409552164
-7	1.5	0.729490955	0.341805284	0.387685671
-6.5	1.5	0.675153376	0.303103788	0.372049588
-6	1.5	0.631266592	0.2674926	0.363773992
-5.5	1.5	0.597977206	0.23646129	0.361515916
-5	1.5	0.567018332	0.200879034	0.366139298
-4.5	1.5	0.535874126	0.158387029	0.377487097
-4	1.5	0.501963297	0.10955099	0.392412307
-3.5	1.5	0.470690831	0.068398526	0.402292305
-3	1.5	0.447498681	0.046649287	0.400849393
-2.5	1.5	0.430792628	0.037048342	0.393744286
-2	1.5	0.419878307	0.029301169	0.390577138
-1.5	1.5	0.409112117	0.011133982	0.397978136
-1	1.5	0.398323988	-0.014609056	0.412933044
-0.5	1.5	0.386382164	-0.037883307	0.424265471
0	1.5	0.373982858	-0.04041289	0.414395749
0.5	1.5	0.362162006	-0.013906924	0.37606893
1	1.5	0.349755446	0.025907774	0.323847673
1.5	1.5	0.338813018	0.065350369	0.273462649
2	1.5	0.333102046	0.101795616	0.23130643
2.5	1.5	0.332656627	0.135576518	0.197080109
3	1.5	0.345376537	0.171767952	0.173608585
3.5	1.5	0.361602978	0.204922442	0.156680536
4	1.5	0.386128833	0.237805496	0.148323337
4.5	1.5	0.415375203	0.267382415	0.147992788
5	1.5	0.449616375	0.294237849	0.155378525
5.5	1.5	0.487648953	0.318742251	0.168906703
6	1.5	0.528523848	0.341891919	0.186631928
6.5	1.5	0.56425247	0.358920437	0.205332033
7	1.5	0.613785781	0.385381067	0.228404714
7.5	1.5	0.659322639	0.41002434	0.249298299
8	1.5	0.709373393	0.437724386	0.271649007
8.5	1.5	0.748603524	0.457307811	0.291295713
9	1.5	0.767962741	0.456946804	0.311015938
9.5	1.5	0.81959751	0.494348227	0.325249283
10	1.5	0.871813485	0.532098395	0.339715091
10.5	1.5	0.928974293	0.579440102	0.349534191
11	1.5	0.985449184	0.628581254	0.35686793
11.5	1.5	1.041246235	0.679019416	0.36222682
12	1.5	1.100127761	0.73422394	0.365903821
12.5	1.5	1.156839798	0.791118287	0.365721511
13	1.5	1.217786296	0.851010397	0.366775899
13.5	1.5	1.272152977	0.905868497	0.36628448
14	1.5	1.328498463	0.961700758	0.366797705
14.5	1.5	1.379204242	1.016261186	0.362943056
15	1.5	1.437881432	1.077335206	0.360546226
15.5	1.5	1.497036692	1.140244283	0.356792409
16	1.5	1.55368952	1.198962626	0.354726894
16.5	1.5	1.611765237	1.260590709	0.351174528
17	1.5	1.668838329	1.319807978	0.34903035
17.5	1.5	1.724860652	1.381081612	0.34377904
18	1.5	1.781029154	1.440484695	0.340544459
18.5	1.5	1.836503869	1.500473919	0.33602995
19	1.5	1.889610147	1.559553563	0.330056584
19.5	1.5	1.948669631	1.623037271	0.32563236
20	1.5	2.003720765	1.682839201	0.320881564
-30	2	3.796370959	3.376957302	0.419413657
-29.5	2	3.871697199	3.450485062	0.421212137
-29	2	3.953623592	3.531815768	0.421807824
-28.5	2	4.036123158	3.614525529	0.421597629
-28	2	4.120838713	3.700816892	0.420021821
-27.5	2	4.206838588	3.789942708	0.41689588
-27	2	4.294699467	3.881983555	0.412715912
-26.5	2	4.377526958	3.969370429	0.40815653
-26	2	4.463667759	4.0641354	0.399532359
-25.5	2	4.545593572	4.155739185	0.389854388
-25	2	4.623122125	4.243653251	0.379468874
-24.5	2	4.688827834	4.318679409	0.370148425
-24	2	4.745444565	4.382283807	0.363160759
-23.5	2	4.785518809	4.42589225	0.359626559
-23	2	4.806439648	4.446856356	0.359583292
-22.5	2	4.81266296	4.452078049	0.360584911
-22	2	4.804843633	4.445574936	0.359268697
-21.5	2	4.779601671	4.425417711	0.35418396
-21	2	4.733734739	4.387631479	0.346103261
-20.5	2	4.673761046	4.334116317	0.339644729
-20	2	4.595285552	4.254309215	0.340976337
-19.5	2	4.495132245	4.140690848	0.354441397
-19	2	4.371442379	3.994359947	0.377082432
-18.5	2	4.230276268	3.830461609	0.399814659
-18	2	4.078794688	3.662947433	0.415847255
-17.5	2	3.915610095	3.490746718	0.424863377
-17	2	3.735194666	3.308966714	0.426227951
-16.5	2	3.565424986	3.143925574	0.421499412
-16	2	3.396403579	2.985020713	0.411382866
-15.5	2	3.223315947	2.826783233	0.396532715
-15	2	3.048388978	2.670671918	0.37771706
-14.5	2	2.876027113	2.517216413	0.358810701
-14	2	2.705213624	2.361295031	0.343918593
-13.5	2	2.535285548	2.199993744	0.335291804
-13	2	2.36832582	2.036254728	0.332071092
-12.5	2	2.206779958	1.87009781	0.336682149
-12	2	2.050636972	1.708139752	0.34249722
-11.5	2	1.894805506	1.542581061	0.352224445
-11	2	1.747407636	1.384089614	0.363318022
-10.5	2	1.607141929	1.232004267	0.375137662
-10	2	1.477692535	1.091002295	0.38669024
-9.5	2	1.355235728	0.95615685	0.399078878
-9	2	1.243959104	0.835816788	0.408142316
-8.5	2	1.141382765	0.73030283	0.411079935
-8	2	1.048375374	0.643929323	0.404446051
-7.5	2	0.964823714	0.572000066	0.392823648
-7	2	0.892611147	0.514613375	0.377997773
-6.5	2	0.832768848	0.468077995	0.364690853
-6	2	0.783385073	0.429378552	0.354006521
-5.5	2	0.746412496	0.400048959	0.346363537
-5	2	0.714369525	0.370486737	0.343882788
-4.5	2	0.679402202	0.326443765	0.352958437
-4	2	0.633113586	0.25600552	0.377108066
-3.5	2	0.59114068	0.194975606	0.396165074
-3	2	0.566531497	0.175191443	0.391340054
-2.5	2	0.553559064	0.1797781	0.373780964
-2	2	0.545625729	0.182223889	0.36340184
-1.5	2	0.538886712	0.170117158	0.368769554
-1	2	0.533249038	0.151466729	0.381782309
-0.5	2	0.528088416	0.137284941	0.390803475
0	2	0.519519992	0.134228848	0.385291144
0.5	2	0.507592674	0.146264129	0.361328544
1	2	0.495062042	0.16899683	0.326065212
1.5	2	0.485348245	0.19735992	0.287988325
2	2	0.480911206	0.228058906	0.2528523
2.5	2	0.480316328	0.257705222	0.222611106
3	2	0.493989619	0.293494318	0.200495301
3.5	2	0.508726723	0.324990267	0.183736456
4	2	0.529384465	0.355559411	0.173825054
4.5	2	0.557313752	0.386091309	0.171222443
5	2	0.588212291	0.41367657	0.174535721
5.5	2	0.620819788	0.436950679	0.183869109
6	2	0.658460637	0.462026114	0.196434523
6.5	2	0.693364938	0.483694972	0.209669967
7	2	0.73460038	0.508413849	0.226186531
7.5	2	0.783457031	0.538155258	0.245301773
8	2	0.832261383	0.567506923	0.264754459
8.5	2	0.877357313	0.596582058	0.280775255
9	2	0.888580029	0.589023176	0.299556853
9.5	2	0.938809297	0.626413133	0.312396163
10	2	0.989496152	0.663300856	0.326195296
10.5	2	1.042469018	0.707522635	0.334946384
11	2	1.09809472	0.755186691	0.342908029
11.5	2	1.154285495	0.805719032	0.348566463
12	2	1.212163176	0.861747968	0.350415208
12.5	2	1.266639156	0.913621088	0.353018068
13	2	1.326036774	0.971241288	0.354795486
13.5	2	1.378951471	1.023886524	0.355064946
14	2	1.430699168	1.07501768	0.355681488
14.5	2	1.4844942	1.132258683	0.352235517
15	2	1.541893834	1.191421611	0.350472223
15.5	2	1.598610149	1.250431982	0.348178167
16	2	1.654212582	1.307702541	0.346510042
16.5	2	1.710506241	1.366543083	0.343963158
17	2	1.767363754	1.425866602	0.341497152
17.5	2	1.822009327	1.484174098	0.337835229
18	2	1.877082915	1.543483405	0.333599509
18.5	2	1.931627965	1.60240958	0.329218385
19	2	1.988501118	1.663384376	0.325116742
19.5	2	2.041675492	1.72101972	0.320655772
20	2	2.094540148	1.779851159	0.314688989
-30	2.5	3.901915745	3.486321961	0.415593784
-29.5	2.5	3.972532968	3.555799382	0.416733586
-29	2.5	4.047224888	3.63018036	0.417044528
-28.5	2.5	4.125180409	3.708847509	0.416332901
-28	2.5	4.20561256	3.791186569	0.414425991
-27.5	2.5	4.288883091	3.877226472	0.41165662
-27	2.5	4.374981856	3.968347909	0.406633948
-26.5	2.5	4.454362329	4.05164879	0.402713539
-26	2.5	4.538406031	4.143455059	0.394950972
-25.5	2.5	4.619567048	4.233081775	0.386485273
-25	2.5	4.694922447	4.317096593	0.377825854
-24.5	2.5	4.759236592	4.38892668	0.370309912
-24	2.5	4.815463842	4.451392395	0.364071447
-23.5	2.5	4.860729063	4.500347155	0.360381908
-23	2.5	4.886955148	4.528682714	0.358272434
-22.5	2.5	4.900304241	4.543537946	0.356766295
